Collection Site Name,Collection Site Type,Operator Type,Site ID,Service Partner,Address Line 1,Address Line 2,Address City,Address Postal / Zip Code,Community,Region/District,Service Area,Address Latitude,Address Longitude,Paints and Coatings,HHW/HSP,Alarms,Lights,Paints and Coatings2,Start Date - Paints and Coating,End Date - Paints and Coatings,Lights3,Lights - Start Date,Lights - End Date,Solvents,Solvents - Start Date,Solvents - End Date,Pesticides,Pesticides - Start Date,Pesticides - End Date,Fertilizers,Fertilizers - Start Date,Fertilizers - End Date,PaintShare,PaintShare - Start Date,PaintShare - End Date,Residential,Commercial,Industrial,Institutional
R2R - Rona Cashway (Chatham),Collection Site,Retailer,2139,Rona Inc. Canada,65 Colborne St,,Chatham,N7M 3L7,Chatham-Kent,Kent County,Zone 9,42.4,-82.17,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Exeter),Collection Site,Retailer,2138,Rona Inc. Canada,265 Main St North,,Exeter,N0M 1S3,South Huron,Huron County,Zone 8,43.36,-81.48,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Grimsby),Collection Site,Retailer,2137,Rona Inc. Canada,359 South Service Rd,,Grimsby,L3M 4E8,Grimsby,Niagara Region,Zone 8,42.9,-78.93,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Hamilton),Collection Site,Retailer,2136,Rona Inc. Canada,633 Parkdale Ave North,,Hamilton,L8H 5Z1,Hamilton,Hamilton-Wentworth Region,Zone 8,43.24,-79.77,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Hannon),Collection Site,Retailer,2202,Rona Inc. Canada,1245 Rymal Rd East,,Hannon,L8W 3N1,Hamilton,Hamilton-Wentworth Region,Zone 8,43.24,-79.77,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Leamington),Collection Site,Retailer,2200,Rona Inc. Canada,274 Talbot St West,,Aylmer,N8H 4H3,Leamington,Essex County,Zone 9,42.04,-82.62,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Midland),Collection Site,Retailer,2198,Rona Inc. Canada,9320 Hwy 93,,Midland,L4R 4P4,Midland,Simcoe County,Zone 2,44.75,-79.88,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (New Liskeard),Collection Site,Retailer,2196,Rona Inc. Canada,245 Whitewood Ave,,New Liskeard,P0J 1P0,Temiskaming Shores,Timiskaming District,Zone 7,47.5,-79.68,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (North Bay),Collection Site,Retailer,2195,Rona Inc. Canada,523 McGaughey Ave,,North Bay,P1B 8H2,North Bay,Nipissing District,Zone 6,46.31,-79.44,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Port Perry),Collection Site,Retailer,2193,Rona Inc. Canada,1910 Scugog St,,Port Perry,L9L 1H7,Scugog,Durham Region,Zone 1,43.84,-79.07,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Schomberg),Collection Site,Retailer,2189,Rona Inc. Canada,180 Main St,,Schomberg,L0G 1T0,King,York Region,Zone 1,44,-79.68,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Seaforth),Collection Site,Retailer,2184,Rona Inc. Canada,198 Main St,,Seaforth,N0K 1W0,Huron East,Huron County,Zone 8,43.56,-81.38,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Simcoe),Collection Site,Retailer,2183,Rona Inc. Canada,10 Davis St East,,Simcoe,N3Y 4N5,Norfolk,Haldimand-Norfolk Region,Zone 8,42.85,-80.3,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Smiths Falls),Collection Site,Retailer,2182,Rona Inc. Canada,136 Lombard Street,,Smiths Falls,K7A 5B8,Smiths Falls,Lanark County,Zone 5,44.92,-75.93,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Southampton),Collection Site,Retailer,2181,Rona Inc. Canada,135 Albert St. Hwy #21,,Southampton,N0H 2L0,Saugeen Shores,Bruce County,Zone 2,44.49,-81.36,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (St Catharines),Collection Site,Retailer,2180,Rona Inc. Canada,250 Dunkirk Rd,,St. Catharines,L2P 0C5,St. Catharines,Niagara Region,Zone 8,43.16,-79.2,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Stirling),Collection Site,Retailer,2190,Rona Inc. Canada,436 Front St West,,Stirling,K0K 3E0,Stirling-Rawdon,Hastings County,Zone 4,44.29,-77.56,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Trenton),Collection Site,Retailer,2217,Rona Inc. Canada,234 Glen Miller Road,,Trenton,K8V 5W6,Quinte West,Hastings County,Zone 4,44.13,-77.58,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Uxbridge),Collection Site,Retailer,2216,Rona Inc. Canada,8 Welwood Dr,,Uxbridge,L9P 1Z7,Uxbridge,Durham Region,Zone 1,44.08,-79.13,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Val Caron),Collection Site,Retailer,2213,Rona Inc. Canada,2957 Poole Court,,Val Caron,P3N 1B2,Greater Sudbury,Sudbury Regional Municipality,Zone 6,46.6092758,-81.0326792,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Wallaceburg),Collection Site,Retailer,2205,Rona Inc. Canada,860 Murray St.,,Wallaceburg,N8A 1W4,Chatham-Kent,Kent County,Zone 9,42.56,-82.38,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Cashway (Welland),Collection Site,Retailer,2212,Rona Inc. Canada,165 Primeway Drive,,Welland,L3B 0A1,Welland,Niagara Region,Zone 8,43.01,-79.23,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Hardware (Kapuskasing),Collection Site,Retailer,2214,Rona Inc. Canada,18 Brunelle Sud,,Kapuskasing,P5N 2T2,Kapuskasing,Cochrane District,Zone 7,49.4,-82.4,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Hardware (Newcastle),Collection Site,Retailer,2215,Rona Inc. Canada,275 Toronto Street,,Newcastle,L1B 1C2,Clarington,Durham Region,Zone 1,43.9,-78.58,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Home & Garden (Barrie),Collection Site,Retailer,2130,Rona Inc. Canada,61 Mapleview Dr East,,Barrie,L4N 9H5,Barrie,Simcoe County,Zone 2,44.33,-79.67,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Home & Garden (Georgetown),Collection Site,Retailer,2151,Rona Inc. Canada,348 Guelph Street,,Georgetown,L7G 4B6,Halton Hills,Halton Region,Zone 1,43.64,-79.88,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Home & Garden (Kingston),Collection Site,Retailer,2125,Rona Inc. Canada,2342 Princess St.,,Kingston,K7M 3G4,Kingston,Frontenac County,Zone 4,44.26,-76.57,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Home & Garden (Midland Rd Scarborough),Collection Site,Retailer,2142,Rona Inc. Canada,3750 Midland,,Scarborough,M1V 4V3,Toronto,Toronto,Zone 1,43.79,-79.26,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Home & Garden (Mississauga),Collection Site,Retailer,2145,Rona Inc. Canada,2933 Eglinton Ave West,,Mississauga,L5M 6J3,Mississauga,Peel Region,Zone 1,43.62,-79.56,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Home & Garden (Toronto),Collection Site,Retailer,2147,Rona Inc. Canada,110 West Toronto St,,Toronto,M6N 5B7,Toronto,Toronto,Zone 1,43.72,-79.28,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Home & Garden (Waterdown),Collection Site,Retailer,2157,Rona Inc. Canada,52 Dundas St. East,,Waterdown,L0R 2H2,Hamilton,Hamilton-Wentworth Region,Zone 8,43.31,-79.91,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Home Centre (Coboconk),Collection Site,Retailer,2153,Rona Inc. Canada,6693 Hwy # 35,,Coboconk,K0M 1K0,Kawartha Lakes,Victoria County,Zone 3,44.66,-78.8,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Home Centre (Embrun),Collection Site,Retailer,2155,Rona Inc. Canada,755 Rue Notre-Dame,,Embrun,K0A 1W0,Russell,Prescott and Russell,Zone 5,45.26,-75.3,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Lansing (Markham),Collection Site,Retailer,2159,Rona Inc. Canada,8651 McCowan Rd,,Markham,L3P 4H1,Markham,York Region,Zone 1,43.87,-79.28,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Lansing (Martin Grove Toronto),Collection Site,Retailer,2176,Rona Inc. Canada,1170 Martin Grove Rd,,Toronto,M9W 4X1,Toronto,Toronto,Zone 1,43.72,-79.28,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Lansing (Mississauga),Collection Site,Retailer,2126,Rona Inc. Canada,650 Dundas St. East,,Mississauga,L5A 3Y6,Mississauga,Peel Region,Zone 1,43.62,-79.56,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Lansing (North York),Collection Site,Retailer,2117,Rona Inc. Canada,258 Sheppard Avenue E,,Toronto,M2N 3B1,Toronto,Toronto,Zone 1,43.72,-79.28,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Lansing (Oakville),Collection Site,Retailer,2207,Rona Inc. Canada,399 Speers Rd.,,Oakville,L6K 3T2,Oakville,Halton Region,Zone 1,43.44,-79.69,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona M. Sullivan & Son Limited,Collection Site,Retailer,6917,Rona Inc. Canada,236 Madawaska Blvd,,Arnprior,K7S0A3,Arnprior,Renfrew County,Zone 5,45.4326,-76.341,1,,,1,1,01/17/2020,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Manotick,Collection Site,Retailer,4829,Rona Inc. Canada,1346 Bankfield Road,,Manotick,K4M 0B2,Ottawa,Ottawa-Carleton,Zone 5,45.22192414,-75.70479719,1,,,1,1,11/28/2024,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Matériaux Pont-Masson,Collection Site,Retailer,3340,Rona Inc. Canada,8 rue Racine,,Casselman,K0A 1M0,Casselman,Prescott and Russell,Zone 5,45.3069329,-75.0798872,1,,,,1,05/11/2018,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Moffatt and Powell (London),Collection Site,Retailer,2160,Rona Inc. Canada,1282 Hyde Park Road,,London,N6H 5K5,London,Middlesex County,Zone 8,42.9909133,-81.3316489,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Moffatt and Powell (Tillsonburg),Collection Site,Retailer,2186,Rona Inc. Canada,268 Tillson Ave,,Tillsonburg,N4G 3B5,Tillsonburg,Oxford County,Zone 8,42.8753213,-80.7272815,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - RONA Northern Group,Collection Site,Retailer,4503,Rona Inc. Canada,329 Government Street,,Dryden,P8N 2P4,Dryden,Kenora District,Zone 7,49.787345,-92.83562,1,,,1,1,06/05/2024,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Proximity Store Islington (Etobicoke),Collection Site,Retailer,2204,Rona Inc. Canada,994 Islington Rd,,Etobicoke,M8Z 4P8,Toronto,Toronto,Zone 1,43.62,-79.54,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Rona L'Entrepôt (Nepean),Collection Site,Retailer,2203,Rona Inc. Canada,585 West Hunt Club Rd,,Nepean,K2G 5X6,Ottawa,Ottawa-Carleton,Zone 5,45.33,-75.73,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - RONA Sauve's Home Centre Ltd (Belle River),Collection Site,Retailer,2172,Rona Inc. Canada,581 Railway Ave,,Belle River,N0R 1A0,Lakeshore,Essex County,Zone 9,42.2952772,-82.7103488,1,,,,1,06/29/2015,,,,,,,,,,,,,,,,,1,1,1,1
R2R - RONA St. Thomas,Collection Site,Retailer,2179,Rona Inc. Canada,101 Edward St,,St. Thomas,N5P 1Y8,St. Thomas,Elgin County,Zone 8,42.78,-81.17,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Rona Tilbury,Collection Site,Retailer,4549,Rona Inc. Canada,47 Mill St E,,Tilbury,N0P 2L0,Chatham-Kent,Kent County,Zone 9,42.26524983,-82.42470258,,,,1,,,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - RONA+ - Nepean (#3089),Collection Site,Retailer,2061,Rona Inc. Canada,340 West Hunt Club Road,,Ottawa,K2E 0B7,Ottawa,Ottawa-Carleton,Zone 5,45.33,-75.71,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - RONA+ Kitchener,Collection Site,Retailer,2135,Rona Inc. Canada,730 Ottawa Street,,Kitchener,N2E 1B6,Kitchener,Waterloo Region,Zone 8,43.44,-80.5,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - RONA+ L'Entrepôt (Gloucester),Collection Site,Retailer,2175,Rona Inc. Canada,1880 Innes Rd,,Gloucester,K1B 3K5,Ottawa,Ottawa-Carleton,Zone 5,45.41,-75.59,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - S & R Electronics & Appliance Repair,Collection Site,Retailer,4243,,805 Frederica St W,,Thunder Bay,P7E 3X4,Thunder Bay,Thunderbay District,Zone 7,48.36523477,-89.2940523,,,,1,,,,1,02/07/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Sales Decorating Centre,Collection Site,Retailer,4381,Benjamin Moore (Independent),42 Grand River Street N,,Paris,N3L2M2,Brant,Brant County,Zone 8,43.19335822,-80.38380222,1,,,,1,04/12/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Salvage Canada,Collection Site,Retailer,4314,,1246 Ottawa Street,,Windsor,N8X 2E6,Windsor,Essex County,Zone 9,42.30991195,-83.0130017,,,,1,,,,1,03/18/2024,,,,,,,,,,,,,,1,1,1,1
R2R - Sam's Home Hardware (Wellington St),Collection Site,Retailer,3378,Home Hardware Stores Limited,63 Wellington Street North,,St Mary's,N4X 1A6,St. Marys,Perth County,Zone 8,43.261316,-81.142093,1,,,,1,09/05/2019,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sarnia RONA+,Collection Site,Retailer,2068,Rona Inc. Canada,1390 Quinn Drive,,Sarnia,N7S 6M8,Sarnia,Lambton County,Zone 9,42.98,-82.35,1,,,1,1,06/29/2015,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Sauble Beach Home Hardware Building Centre,Collection Site,Retailer,3058,Home Hardware Stores Limited,900 Main Street,,Sauble Beach,N0H 2G0,South Bruce Peninsula,Bruce County,Zone 2,44.630299,-81.241992,1,,,,1,02/12/2016,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sauve’s Home Centre (Rona Comber) Store #01860,Collection Site,Retailer,4353,,6306 Main Street,,Comber,N0P 1J0,Lakeshore,Kent County,Zone 9,42.23515579,-82.55220838,1,,,1,1,04/04/2024,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Sauve’s Home Centre (Rona Tilbury) Store #01855,Collection Site,Retailer,4354,,47 Mill Street East,,Tilbury,N0P 2L0,Chatham-Kent,Kent County,Zone 9,42.26524457,-82.42457369,1,,,1,1,04/04/2024,,1,01/01/2023,,,,,,,,,,,,,,1,1,1,1
R2R - Shelburne Home Hardware Building Centre,Collection Site,Retailer,3414,Home Hardware Stores Limited,725 Steeles Street,,Shelburne,L9V 3M7,Shelburne,Dufferin County,Zone 2,44.08639749,-80.19008035,1,,,,1,05/27/2021,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams #3496,Collection Site,Retailer,3440,Sherwin Williams,1295 Highbury Ave. N,Unit A7,London,N5Y 5L3,London,Middlesex County,Zone 8,43.02047325,-81.21709229,1,,,,1,04/06/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams #763495,Collection Site,Retailer,3457,Sherwin Williams,295 Fourth Ave.,,St. Catherines,L2S 0E7,St. Catharines,Niagara Region,Zone 8,43.15637537,-79.27568629,1,,,,1,06/22/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams #763581,Collection Site,Retailer,3460,Sherwin Williams,11 Mountain View Rd. N,,Georgetown,L7G4T3,Halton Hills,Halton Region,Zone 1,43.65151581,-79.90332444,1,,,,1,06/28/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams #8221,Collection Site,Retailer,3455,Sherwin Williams,370 Highland Rd West,Unit 16,Kitchener,N2M 5J9,Kitchener,Waterloo Region,Zone 8,43.43801802,-80.51144707,1,,,,1,06/22/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams #8708,Collection Site,Retailer,3441,Sherwin Williams,515 Wellington Road,,London,N6C 4R3,London,Middlesex County,Zone 8,42.95656803,-81.2302578,1,,,,1,04/06/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams #8882,Collection Site,Retailer,3439,Sherwin Williams,6 Stanley St.,,London,N6C 1A8,London,Middlesex County,Zone 8,42.97915189,-81.25630314,1,,,,1,04/06/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams Ajax #768755,Collection Site,Retailer,3650,Sherwin Williams,24-260 Kingston Road West,,Ajax,L1T 4E9,Ajax,Durham Region,Zone 1,43.85994029,-79.03710762,1,,,,1,04/27/2023,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams AURORA#8748,Collection Site,Retailer,4586,Sherwin Williams,446 Hollandview Trl Unit 44,,Aurora,L4G 7Z9,Aurora,York Region,Zone 1,44.01659573,-79.44762487,1,,,,1,07/12/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams BARRHAVEN OTTAWA#3591,Collection Site,Retailer,4602,Sherwin Williams,"2900 Woodroffe Ave, Unit 11",,Ottawa,K2J 4G3,Ottawa,Ottawa-Carleton,Zone 5,45.29219767,-75.72868727,1,,,,1,07/17/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams Barrie#8740,Collection Site,Retailer,4424,Sherwin Williams,510 Bryne Dr,Units F & G,Barrie,L4N 9P6,Barrie,Simcoe County,Zone 2,44.33164718,-79.69060074,1,,,,1,04/30/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams Bolton #768701,Collection Site,Retailer,3451,Sherwin Williams,50 McEwan Dr.,Unit 13,Bolton,L7E 2Y3,Caledon,Peel Region,Zone 1,43.86284,-79.71169,1,,,,1,06/21/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams BOWMANVILLE#8104,Collection Site,Retailer,4553,Sherwin Williams,2377 Highway 2 #218,,Bowmanville,L1G 5A4,Clarington,Durham Region,Zone 1,43.90780607,-78.70942023,1,,,,1,06/28/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams BRADFORD (EAST GWILLIMBURY)#7686,Collection Site,Retailer,4600,Sherwin Williams,3-508 Holland St. West,,Bradford,L3Z 0A2,Bradford West Gwillimbury,Simcoe County,Zone 2,44.10739633,-79.59361885,1,,,,1,07/17/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams BRAMPTON COMMERCIAL #8936,Collection Site,Retailer,4603,Sherwin Williams,"250 Clarence Street, Unit#1",,Brampton,L6W 1T4,Brampton,Peel Region,Zone 1,43.69143401,-79.7356412,1,,,,1,07/17/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams BROOKLIN#8107,Collection Site,Retailer,4425,Sherwin Williams,"UNIT 8 , 5560 BALDWIN STREET SOUTH",,Brooklin,L1M 1T5,Whitby,Durham Region,Zone 1,43.95142218,-78.96284633,1,,,,1,04/30/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams Burlington North#3598,Collection Site,Retailer,4426,Sherwin Williams,"Unit 10 , 2311 Appleby Line",,Burlington,L7J 0J3,Burlington,Peel Region,Zone 1,43.40363162,-79.80207326,1,,,,1,04/30/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams BURLINGTON#8746,Collection Site,Retailer,4601,Sherwin Williams,3350 Fairview St,,Burlington,L7N 3L5,Burlington,Halton Region,Zone 1,43.35418442,-79.78455796,1,,,,1,07/17/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams CAMBRIDGE BRANCH#8858,Collection Site,Retailer,4604,Sherwin Williams,"15 Sheldon Dr, Unit 6",,Cambridge,N1R 6R8,Cambridge,Waterloo Region,Zone 8,43.40192582,-80.32379852,1,,,,1,07/17/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams CAMBRIDGE SOUTH#3590,Collection Site,Retailer,4427,Sherwin Williams,80 DUNDAS STREET SOUTH,,Cambridge,N1R 8A8,Cambridge,Waterloo Region,Zone 8,43.35665839,-80.29154595,1,,,,1,04/30/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams CHATHAM #8502,Collection Site,Retailer,4428,Sherwin Williams,"UNIT 3&4 , 427 ST. CLAIR STREET",,Chatham,N7L 3K5,Chatham-Kent,Kent County,Zone 9,42.41700568,-82.20158876,1,,,,1,04/30/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams COLLINGWOOD#8387,Collection Site,Retailer,4609,Sherwin Williams,"65 First Street, Unit 2",,Collingwood,L9Y 1A2,Collingwood,Simcoe County,Zone 2,44.50320458,-80.21941909,1,,,,1,07/18/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams COURTICE#8824,Collection Site,Retailer,4587,Sherwin Williams,1420 King St E,,Courtice,L1E 2J5,Clarington,Durham Region,Zone 1,43.90799834,-78.80981984,1,,,,1,07/12/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams Guelph #768766,Collection Site,Retailer,3655,Sherwin Williams,106 Silvercreek Parkway North,Unit #7,Guelph,N1H 7B4,Guelph,Wellington County,Zone 8,43.53822098,-80.27967166,1,,,,1,05/02/2023,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams Guelph South #8612,Collection Site,Retailer,3453,Sherwin Williams,22 Clair Rd. W,,Guelph,N1L 0A8,Guelph,Wellington County,Zone 8,43.49903495,-80.18994948,1,,,,1,06/21/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams Hamilton #8876,Collection Site,Retailer,3469,Sherwin Williams,1575 Upper Ottawa St.,Unit 6-7,Hamilton,L8W 3E2,Hamilton,Hamilton-Wentworth Region,Zone 8,43.19079833,-79.84288311,1,,,,1,10/12/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams HAMILTON ANCASTER#3593,Collection Site,Retailer,4429,Sherwin Williams,14 MARTINDALE CRESCENT,,Ancaster,L9K 1J9,Hamilton,Hamilton-Wentworth Region,Zone 8,43.22854885,-79.93879194,1,,,,1,04/30/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams HAMILTON COMMERCIAL#8707,Collection Site,Retailer,4605,Sherwin Williams,489 Grays Road,,Hamilton,L8E 2Z5,Hamilton,Hamilton-Wentworth Region,Zone 8,43.2381787,-79.73826886,1,,,,1,07/17/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams Hamilton East #3582,Collection Site,Retailer,3454,Sherwin Williams,1317 Barton St. E,,Hamilton,L8H 2V4,Hamilton,Hamilton-Wentworth Region,Zone 8,43.25037846,-79.80611551,1,,,,1,06/22/2022,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams HAMILTON MOUNTAIN#8743,Collection Site,Retailer,4588,Sherwin Williams,505 Rymal Road East #7B,,Hamilton,L8W 3X1,Hamilton,Hamilton-Wentworth Region,Zone 8,43.199029,-79.87022994,1,,,,1,07/12/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams KINGSTON COMMERCIAL#8162,Collection Site,Retailer,4552,Sherwin Williams,101 Binnington Court #1,,Kingston,K7M 8R7,Kingston,Frontenac County,Zone 4,44.26884701,-76.52834282,1,,,,1,06/28/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams KITCHENER#8754,Collection Site,Retailer,4589,Sherwin Williams,"310 Fairway Rd South, Unit 4",,Kitchener,N2C 1X3,Kitchener,Waterloo Region,Zone 8,43.42262545,-80.44374467,1,,,,1,07/12/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams Markham North #8771,Collection Site,Retailer,3721,Sherwin Williams,Unit 2&3,5308 Highway 7 East,Markham,L3P1B9,Markham,York Region,Zone 1,43.86845316,-79.28287935,1,,,,1,06/27/2023,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams MISSISSAUGA COMM#8702,Collection Site,Retailer,4590,Sherwin Williams,"170 Brunel Road, Unit B",,Mississauga,L4Z 1T5,Mississauga,Peel Region,Zone 1,43.62841221,-79.67248967,1,,,,1,07/16/2024,,,,,,,,,,,,,,,,,1,1,1,1
R2R - Sherwin Williams NIAGARA FALLS#8742,Collection Site,Retailer,4591,Sherwin Williams,6734-6758 Lundys Lane,,Niagara Falls,L2G 1V4,Niagara Falls,Niagara Region,Zone 8,43.08910789,-79.10728676,1,,,,1,07/16/2024,,,,,,,,,,,,,,,,,1,1,1,1
